card1,card2,synergy
Copper Mace,Chakram,-5
Copper Mace,Crystal Orb,-5
Copper Mace,Spell Book,-5
Copper Mace,Laser Pistol,-5
Copper Mace,Plasma Rifle,-5
Copper Mace,Rocket Launcher,2
Copper Mace,Energy Cannon,-5
Copper Mace,Railgun,-5
Copper Mace,Cyber Blade,-5
Copper Mace,Pulse Shield,4
Copper Mace,Drone Swarm,-5
Copper Mace,Nano Spear,-5
Copper Mace,Void Cannon,-5
Morning Star,Slingshot,-3
Morning Star,Boomerang,-3
Morning Star,Harpoon,-3
Morning Star,Net Launcher,-3
Morning Star,Flare Gun,-3
Morning Star,Blowgun,-3
Morning Star,Hookshot,-3
Morning Star,Chakram,-3
Morning Star,Crystal Orb,4
Morning Star,Spell Book,4
Morning Star,Laser Pistol,-3
Morning Star,Plasma Rifle,-3
Morning Star,Rocket Launcher,-3
Morning Star,Energy Cannon,-3
Morning Star,Railgun,-3
Morning Star,Cyber Blade,-3
Morning Star,Pulse Shield,-3
Morning Star,Drone Swarm,-3
Morning Star,Nano Spear,-3
Morning Star,Void Cannon,-3
Slingshot,Boomerang,3
Slingshot,Harpoon,-1
Slingshot,Net Launcher,4
Slingshot,Flare Gun,-1
Slingshot,Blowgun,-1
Slingshot,Hookshot,4
Slingshot,Chakram,3
Slingshot,Crystal Orb,-1
Slingshot,Spell Book,-1
Slingshot,Laser Pistol,2
Slingshot,Plasma Rifle,2
Slingshot,Rocket Launcher,-1
Slingshot,Energy Cannon,2
Slingshot,Railgun,3
Slingshot,Cyber Blade,2
Slingshot,Pulse Shield,-1
Slingshot,Drone Swarm,4
Slingshot,Nano Spear,-1
Slingshot,Void Cannon,-1
Boomerang,Harpoon,-4
Boomerang,Net Launcher,4
Boomerang,Flare Gun,-4
Boomerang,Blowgun,-4
Boomerang,Hookshot,4
Boomerang,Chakram,3
Boomerang,Crystal Orb,-4
Boomerang,Spell Book,-4
Boomerang,Laser Pistol,2
Boomerang,Plasma Rifle,2
Boomerang,Rocket Launcher,-4
Boomerang,Energy Cannon,2
Boomerang,Railgun,3
Boomerang,Cyber Blade,2
Boomerang,Pulse Shield,-4
Boomerang,Drone Swarm,4
Boomerang,Nano Spear,-4
Boomerang,Void Cannon,-4
Harpoon,Net Launcher,-2
Harpoon,Flare Gun,-2
Harpoon,Blowgun,-2
Harpoon,Hookshot,-2
Harpoon,Chakram,-2
Harpoon,Crystal Orb,-2
Harpoon,Spell Book,-2
Harpoon,Laser Pistol,-2
Harpoon,Plasma Rifle,-2
Harpoon,Rocket Launcher,-2
Harpoon,Energy Cannon,-2
Harpoon,Railgun,-2
Harpoon,Cyber Blade,-2
Harpoon,Pulse Shield,-2
Harpoon,Drone Swarm,-2
Harpoon,Nano Spear,4
Harpoon,Void Cannon,-2
Net Launcher,Flare Gun,-5
Net Launcher,Blowgun,-5
Net Launcher,Hookshot,3
Net Launcher,Chakram,4
Net Launcher,Crystal Orb,-5
Net Launcher,Spell Book,-5
Net Launcher,Laser Pistol,-5
Net Launcher,Plasma Rifle,-5
Net Launcher,Rocket Launcher,-5
Net Launcher,Energy Cannon,-5
Net Launcher,Railgun,4
Net Launcher,Cyber Blade,-5
Net Launcher,Pulse Shield,-5
Net Launcher,Drone Swarm,10
Net Launcher,Nano Spear,-5
Net Launcher,Void Cannon,-5
Flare Gun,Blowgun,-3
Flare Gun,Hookshot,-3
Flare Gun,Chakram,-3
Flare Gun,Crystal Orb,-3
Flare Gun,Spell Book,-3
Flare Gun,Laser Pistol,2
Flare Gun,Plasma Rifle,2
Flare Gun,Rocket Launcher,9
Flare Gun,Energy Cannon,2
Flare Gun,Railgun,-3
Flare Gun,Cyber Blade,2
Flare Gun,Pulse Shield,-3
Flare Gun,Drone Swarm,-3
Flare Gun,Nano Spear,-3
Flare Gun,Void Cannon,-3
Blowgun,Hookshot,-1
Blowgun,Chakram,-1
Blowgun,Crystal Orb,-1
Blowgun,Spell Book,-1
Blowgun,Laser Pistol,-1
Blowgun,Plasma Rifle,-1
Blowgun,Rocket Launcher,-1
Blowgun,Energy Cannon,-1
Blowgun,Railgun,-1
Blowgun,Cyber Blade,-1
Blowgun,Pulse Shield,-1
Blowgun,Drone Swarm,-1
Blowgun,Nano Spear,2
Blowgun,Void Cannon,-1
Hookshot,Chakram,4
Hookshot,Crystal Orb,-4
Hookshot,Spell Book,-4
Hookshot,Laser Pistol,-4
Hookshot,Plasma Rifle,-4
Hookshot,Rocket Launcher,-4
Hookshot,Energy Cannon,-4
Hookshot,Railgun,4
Hookshot,Cyber Blade,-4
Hookshot,Pulse Shield,-4
Hookshot,Drone Swarm,3
Hookshot,Nano Spear,-4
Hookshot,Void Cannon,-4
Chakram,Crystal Orb,-2
Chakram,Spell Book,-2
Chakram,Laser Pistol,2
Chakram,Plasma Rifle,2
Chakram,Rocket Launcher,-2
Chakram,Energy Cannon,2
Chakram,Railgun,3
Chakram,Cyber Blade,2
Chakram,Pulse Shield,-2
Chakram,Drone Swarm,4
Chakram,Nano Spear,-2
Chakram,Void Cannon,-2
Crystal Orb,Spell Book,5
Crystal Orb,Laser Pistol,-5
Crystal Orb,Plasma Rifle,-5
Crystal Orb,Rocket Launcher,-5
Crystal Orb,Energy Cannon,-5
Crystal Orb,Railgun,-5
Crystal Orb,Cyber Blade,-5
Crystal Orb,Pulse Shield,-5
Crystal Orb,Drone Swarm,-5
Crystal Orb,Nano Spear,-5
Crystal Orb,Void Cannon,2
Spell Book,Laser Pistol,-3
Spell Book,Plasma Rifle,-3
Spell Book,Rocket Launcher,-3
Spell Book,Energy Cannon,-3
Spell Book,Railgun,-3
Spell Book,Cyber Blade,-3
Spell Book,Pulse Shield,-3
Spell Book,Drone Swarm,-3
Spell Book,Nano Spear,-3
Spell Book,Void Cannon,2
Laser Pistol,Plasma Rifle,5
Laser Pistol,Rocket Launcher,2
Laser Pistol,Energy Cannon,5
Laser Pistol,Railgun,2
Laser Pistol,Cyber Blade,3
Laser Pistol,Pulse Shield,-1
Laser Pistol,Drone Swarm,-1
Laser Pistol,Nano Spear,-1
Laser Pistol,Void Cannon,-1
Plasma Rifle,Rocket Launcher,2
Plasma Rifle,Energy Cannon,11
Plasma Rifle,Railgun,2
Plasma Rifle,Cyber Blade,5
Plasma Rifle,Pulse Shield,-4
Plasma Rifle,Drone Swarm,-4
Plasma Rifle,Nano Spear,-4
Plasma Rifle,Void Cannon,-4
Rocket Launcher,Energy Cannon,2
Rocket Launcher,Railgun,-2
Rocket Launcher,Cyber Blade,2
Rocket Launcher,Pulse Shield,-2
Rocket Launcher,Drone Swarm,-2
Rocket Launcher,Nano Spear,-2
Rocket Launcher,Void Cannon,-2
Energy Cannon,Railgun,2
Energy Cannon,Cyber Blade,5
Energy Cannon,Pulse Shield,-5
Energy Cannon,Drone Swarm,-5
Energy Cannon,Nano Spear,-5
Energy Cannon,Void Cannon,-5
Railgun,Cyber Blade,2
Railgun,Pulse Shield,-3
Railgun,Drone Swarm,4
Railgun,Nano Spear,-3
Railgun,Void Cannon,-3
Cyber Blade,Pulse Shield,-1
Cyber Blade,Drone Swarm,-1
Cyber Blade,Nano Spear,-1
Cyber Blade,Void Cannon,-1
Pulse Shield,Drone Swarm,-4
Pulse Shield,Nano Spear,-4
Pulse Shield,Void Cannon,-4
Drone Swarm,Nano Spear,-2
Drone Swarm,Void Cannon,-2
Nano Spear,Void Cannon,-5
